,tweet_text,date,sentiment
10459,"Ya Allah Ya Allah! Esok is my first day at work at American Express!!! (Online meeting je br) But this is so exciting!!! I hope I do well. Even if the meeting ni phone call je, I wanna wear makeup as an excuse sbb dh berjuta tahun x pki. ",2020-04-14 17:11:50+00:00,1
10460,@AmericanExpress @AskAmex I have been on hold too many hours and been HUNG UP ON too many times for you guys to keep saying just call back. I have kids and you want me to wait on hold more than the 10 hours I all ready have? JUST TO BE HUNG UP ON??? Get someone who can fix it!,2020-04-14 17:08:16+00:00,1
10461,"American Express tailors perks during COVID-19, Burger King offers a Whopper to smart students, and Molson Coors delivers to delighted fan. ",2020-04-14 17:07:00+00:00,1
10462,American Express serve,2020-04-14 17:04:24+00:00,0
10463,BETTER BUSINESS BUREAU,2020-04-14 17:04:05+00:00,1
10464,I believe so. I called the BBB on @AmericanExpress,2020-04-14 17:03:30+00:00,0
10465,Screen shot the error message if any.,2020-04-14 17:00:46+00:00,0
10466,The mobile is the only thing they fix.,2020-04-14 17:00:34+00:00,0
10467,"@FDICgov @FTC @TheJusticeDept PLEASE look at American Express Serve prepaid card. @AskAmex They are holding stimulus checks hostage, not allowing access to their website, locking accounts, and not answering the customer service phone number. #Amex won't help. People are hurting!",2020-04-14 16:57:39+00:00,0
10468,Rewriting the future of supply chain success https://www.pymnts.com/news/b2b-payments/2020/coronavirus-future-supply-chain-logistics/ #B2BPaymentsCovid19Report @AmericanExpress,2020-04-14 16:52:03+00:00,1
10469,"Check it out! #MadeOnFiverr: make professional business, credit and visa cards https://www.fiverr.com/share/99mXre #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-14 16:50:29+00:00,1
10470,"Check it out! #MadeOnFiverr: make credit card, visa or business card design https://www.fiverr.com/share/DBDEaD #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-14 16:50:25+00:00,0
10471,Looking for insights on American Express ($AXP). Anyone know where could I find a recent investment thesis (long or short)?,2020-04-14 16:50:12+00:00,-1
10472,Webinar with American Express - Deep Learning Powers Better Decisions in Finance https://lnkd.in/gc2zEGk,2020-04-14 16:48:52+00:00,1
10473,"Check it out! #MadeOnFiverr: make professional business, credit and visa cards https://www.fiverr.com/share/8zbVEg #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-14 16:48:00+00:00,1
10474,"Check it out! #MadeOnFiverr: make credit card, visa or business card design https://www.fiverr.com/share/DBDE6N #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-14 16:47:56+00:00,0
10475,"This will help, @eurowings do have to offer reimbursement",2020-04-14 16:47:08+00:00,0
10476,9. Nu couché – Amedeo Modigliani – Kes. 17.04B!!! This version was purchased for an astronomical sum by Chinese billionaire Liu Yiqian. It was reported that he purchased the piece in a single transaction using his American Express Card. ,2020-04-14 16:46:52+00:00,-1
10477,"Hey @AmericanExpress, in light of the need at many of the non-profits who help others, have you thought about being a leader and waiving transaction fees for them to receive contributions if I use my Amex to pay?",2020-04-14 16:44:47+00:00,1
10478,@AmericanExpress @AskAmex why can't I get help with my serve card?! #COVID19 #americanexpress,2020-04-14 16:42:42+00:00,0
10479,OK Bluebird by American express I need my my money!!!! This is total bullshit!!! I have medication that I need and a family to feed I'm sick and fucking tired of playing games!!!,2020-04-14 16:42:31+00:00,-1
10480,All financial institutions are finding ways to assist with payment forgiveness and reducing interest for the ones impacted by #COVID19 @AmericanExpress decided to cut down my credit limit. I’ve never once had a late payment and I replied on this card. beware of AMEX people!,2020-04-14 16:40:12+00:00,-1
10481,It’s marketing. I hope it works out too. Then local banks can join in. It’s a good way to increase the network effect. Good for Visa too. They compete with MasterCard and American Express.,2020-04-14 16:39:35+00:00,1
10482,Jackson Hewitt/American Express Serve: Jackson Hewitt/Amex Serve to release our stimulus and stop trying to hold our checks - Sign the Petition! http://chng.it/MVM2qZmR via @Change,2020-04-14 16:39:34+00:00,0
10483,No it doesn’t. Quit lying to people. You also aren’t answering phones like claim.,2020-04-14 16:39:05+00:00,0
10484,"If I got my 2019 tax refund loaded on an American Express card through Jackson Hewitt tax service, will my stimulus check be loaded on that card as well?",2020-04-14 16:37:42+00:00,0
10485,@AmericanExpress Please fix!! This is outrageous!! Cannot get a hold of noone at your company. No tranfers or anything. I have bills to pay!! Please fix!!!,2020-04-14 16:37:28+00:00,-1
10486,I have been on the phone trying to reach someone for DAYS and I usually hold on the line for 3 HOURS before just hanging up and trying again later. I SHOULD NOT HAVE TO REACH OUT AND COMPLAIN ON SOCIAL MEDIA FOR YOU ALL TO RESPOND AND POORLY ATTEMPT TO HELP! 1/3,2020-04-14 16:36:47+00:00,-1
10487,I've been hearing that Alot from people at my job as well....but I file through TurboTax ever year. And I always use my American Express serve card for direct deposit.,2020-04-14 16:34:24+00:00,1
10488,"The lovely race card, like an American Express, you never leave home without it.",2020-04-14 16:33:11+00:00,1
10489,Morgan Stanley Trims American Express $AXP Target Price to $117.00 http://americanbankingnews.com/?p=14150996 #stocks,2020-04-14 16:31:55+00:00,0
10490,Well it sucks when you can’t get to your money because @AmericanExpress put a block on everyone’s account for no reason,2020-04-14 16:31:51+00:00,-1
10491,Been on hold for hour and 23 mins and it just hung up on me. Locked out of my account as well. Sat on hold yesterday for hours as well. Can't get my account unlocked without speaking to someone. What are we supposed to so?,2020-04-14 16:31:49+00:00,0
10492,Justin Bieber#ChangesTour. Bringing @kehlani@jaden Presented by TMobile@AmericanExpress AmexPresale@justinbieber New merch drop with pre-sale access to tour https://shop.justinbiebermusic.com http://justinbiebermusic.com/tourtgclickmedia.com … …,2020-04-14 16:30:41+00:00,1
10493,"As we are in a pandemic, @AmericanExpress decided reduce my credit limit from 11k down to 1000 dollars without consulting me. While many Americans are relying on credit during these uncertain #COVID19 times, this is the route AMEX takes. As a loyal client I am very disappointed",2020-04-14 16:28:08+00:00,-1
10494,@AmericanExpress customer service always come thru. The willingness to help and professionalism during these times is appreciated ,2020-04-14 16:27:16+00:00,1
10495,"@HiltonHotels &amp; @AmericanExpress are making rooms available without charge to frontline medical staff who need a place to sleep, recharge or isolate through the end of May. The @HiltonGardenInn Oshkosh is supporting effort. @TravelWI #HowWiHelp",2020-04-14 16:26:44+00:00,1
10496,This is the first time I've had issues with serve. My call just dropped as well. Now I'm getting busy signals and state farm. @AmericanExpress what is going on !,2020-04-14 16:25:35+00:00,1
10497,American Express personal savings.,2020-04-14 16:25:11+00:00,0
10498,@AmericanExpress I am locked out of my account and trying to call is nothing short of a joke!!! My family has to eat and I have never in my life seen a bank that hangs up on you or gets back in touch. Do I need to lawyer up? Here is my number 724 317 7999,2020-04-14 16:24:26+00:00,0
10499,"Watch how one of those partners, @AmericanExpress, get their money back for their customers.",2020-04-14 16:24:01+00:00,0
10500,@AmericanExpress why do you keep hanging up on me ?! You have got to be kidding me #onholdformorethananhour #americanexpress #COVID19 #StayHome,2020-04-14 16:23:45+00:00,0
10501,Exactly no one answers,2020-04-14 16:22:34+00:00,-1
10502,"@AmericanExpress Y'ALL ARE PIECES OF SHIT, GIVE ME MY FUCKING TAXES FUCKING PRICKS!",2020-04-14 16:21:57+00:00,-1
10503,At least you could get through,2020-04-14 16:21:35+00:00,-1
10504,"This is amazing! Thank you @SocietyHospMed , @Hilton, and @AmericanExpress for your support of frontline healthcare workers. #HospitalMedicine",2020-04-14 16:20:59+00:00,1
10505,"Marriott, Apple, Google, Facebook, Schein, CVS, Sentient Technologies, American Express, JPMorgan Chase -- Finding Ways to Help – and Innovate! - http://ga-institute.com/Sustainability-Update/marriott-apple-google-facebook-schein-cvs-sentient-technologies-american-express-jpmorgan-chase-finding-ways-to-help-and-innovate/",2020-04-14 16:20:38+00:00,0
10506,I spoke with someone on the American Express side they can't do anything about serve but said they should be open 24/7 according to what she saw.,2020-04-14 16:18:17+00:00,0
10507,"Hi there, what type of American Express card do you have?",2020-04-14 16:16:57+00:00,0
10508,Tell me about it. I need to feed my family and I can't access the only funds I have ! I resorted to Twitter to try and get help !,2020-04-14 16:16:54+00:00,0
10509,@AmericanExpress can you guys do anything about your customer service center for your Serve customers !? This is RIDICULOUS!,2020-04-14 16:15:33+00:00,-1
10510,Best thing for me so far is that I got my American Express bill and it was only $35.15!,2020-04-14 16:15:02+00:00,1
10511,Did you hear? SHM has teamed up with @Hilton &amp; @AmericanExpress to provide up to 1M free hotel nights to members! To our SHM community and frontline health workers: Thank you. Stay safe Reservations now open: https://fal.cn/37yHX #InThisTogether #HowWeHospitalist,2020-04-14 16:15:01+00:00,1
10512,"I need my money! I can't eat if I can't use my card!!! What a horrible service! The time of the most need Amex is letting me down. Long Island, NY. Been locked out of my account, can't access mobile app, can't call because they drop the call and I can't log into my account .",2020-04-14 16:14:43+00:00,-1
10513,Almost five hours.... ,2020-04-14 16:13:50+00:00,0
10514,I called about 5 mins after you. Waited on hold last night for about 3 hours to only yet hung up. #veryfrustrating #thanksamexserve,2020-04-14 16:12:31+00:00,0
10515,Same here. Horrible service and care of their customers who are desperate in need of the money. I am locked out also and they are not answering the phone.,2020-04-14 16:11:28+00:00,-1
10516,Visa and American Express spend billions yearly making their credit cards hard to defeat. What fraud could possibly happen if congress was in charge?,2020-04-14 16:10:23+00:00,-1
